Country,"Track Identifier","Media type","Date Played",Hours,"Play Duration Milliseconds","End Reason Type","Source Type","Play Count","Skip Count","Ignore For Recommendations","Track Reference","Track Description"
China,1681324063,AUDIO,20230725,12,209800,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1681324063,"SEVENTEEN - I Don't Understand But I Luv U"
China,1239346065,AUDIO,20230725,12,203427,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1239346065,"SEVENTEEN - Don't Wanna Cry"
China,1551735838,AUDIO,20230725,"12, 13",201773,NATURAL_END_OF_TRACK,IPHONE,1,1,false,1551735838,"SEVENTEEN - Left & Right"
China,1625319407,AUDIO,20230725,12,197587,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1625319407,"SEVENTEEN - HOT"
China,1130828898,AUDIO,20230725,13,192093,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1130828898,"SEVENTEEN - VERY NICE"
China,1681324159,AUDIO,20230725,12,187220,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,1,1,false,1681324159,"SEVENTEEN - April shower"
China,1571363622,AUDIO,20230725,13,186760,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1571363622,"SEVENTEEN - Ready to love"
China,1632682452,AUDIO,20230725,12,181467,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1632682452,"SEVENTEEN - CHEERS"
China,1589497195,AUDIO,20230725,12,180360,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1589497195,"SEVENTEEN - Rock with you"
China,1632682448,AUDIO,20230725,12,178453,NATURAL_END_OF_TRACK,IPHONE,1,1,false,1632682448,"SEVENTEEN - _WORLD"
China,1618314654,AUDIO,20230725,12,176547,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1618314654,"SEVENTEEN - Darl+Ing"
China,1632682789,AUDIO,20230725,12,172360,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1632682789,"SEVENTEEN - DON QUIXOTE"
China,1308176967,AUDIO,20230725,13,167797,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1308176967,"SEVENTEEN - Clap"
China,1551735997,AUDIO,20230725,12,30519,TRACK_SKIPPED_FORWARDS,IPHONE,1,1,false,1551735997,"SEVENTEEN - Kidult"
China,1681324047,AUDIO,20230725,12,0,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,0,1,false,1681324047,"SEVENTEEN - Super"
China,1551735997,AUDIO,20230730,"5, 14",522699,NATURAL_END_OF_TRACK,IPHONE,3,0,false,1551735997,"SEVENTEEN - Kidult"
China,1632682452,AUDIO,20230730,14,362934,NATURAL_END_OF_TRACK,IPHONE,2,1,false,1632682452,"SEVENTEEN - CHEERS"
China,1632682789,AUDIO,20230730,"5, 14",344720,NATURAL_END_OF_TRACK,IPHONE,2,1,false,1632682789,"SEVENTEEN - DON QUIXOTE"
China,1632682444,AUDIO,20230730,14,239613,NATURAL_END_OF_TRACK,IPHONE,1,1,false,1632682444,"SEVENTEEN - Circles"
China,1589497192,AUDIO,20230730,15,225573,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1589497192,"SEVENTEEN - To you"
China,1344751465,AUDIO,20230730,15,213072,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1344751465,"SEVENTEEN - Thanks"
China,1681324159,AUDIO,20230730,14,212787,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1681324159,"SEVENTEEN - April shower"
China,1504024777,AUDIO,20230730,5,212333,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1504024777,"SEVENTEEN - Maiochiruhanabira (Fallin' Flower)"
China,1643675850,AUDIO,20230730,5,212310,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1643675850,"SEVENTEEN - Our Dawn Is Hotter Than Day"
China,1632682451,AUDIO,20230730,15,210093,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1632682451,"SEVENTEEN - Fallin' Flower (Korean Ver.)"
China,1681324063,AUDIO,20230730,5,209800,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1681324063,"SEVENTEEN - I Don't Understand But I Luv U"
China,1625952267,AUDIO,20230730,15,197587,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1625952267,"SEVENTEEN - HOT"
China,1643675842,AUDIO,20230730,14,195005,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1643675842,"SEVENTEEN - Oh My!"
China,1551735845,AUDIO,20230730,15,185253,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1551735845,"SEVENTEEN - My My"
China,1681324059,AUDIO,20230730,14,158213,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1681324059,"SEVENTEEN - Fire"
China,1551739806,AUDIO,20230730,15,148642,PLAYBACK_MANUALLY_PAUSED,IPHONE,1,0,false,1551739806,"SEVENTEEN - 247"
China,1681324047,AUDIO,20230731,"2, 3",400774,NATURAL_END_OF_TRACK,IPHONE,2,1,false,1681324047,"SEVENTEEN - Super"
China,1551735997,AUDIO,20230731,"2, 3",385786,NATURAL_END_OF_TRACK,IPHONE,2,0,false,1551735997,"SEVENTEEN - Kidult"
China,1681324043,AUDIO,20230731,"2, 3",384557,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,2,1,false,1681324043,"SEVENTEEN - F*ck My Life"
China,1632682789,AUDIO,20230731,"2, 3",344720,NATURAL_END_OF_TRACK,IPHONE,2,1,false,1632682789,"SEVENTEEN - DON QUIXOTE"
China,1632682452,AUDIO,20230731,3,225358,PLAYBACK_MANUALLY_PAUSED,IPHONE,2,1,false,1632682452,"SEVENTEEN - CHEERS"
China,1551739806,AUDIO,20230731,"2, 3, 4",218486,TRACK_SKIPPED_FORWARDS,IPHONE,1,2,false,1551739806,"SEVENTEEN - 247"
China,1681324159,AUDIO,20230731,3,212787,NATURAL_END_OF_TRACK,IPHONE,1,4,false,1681324159,"SEVENTEEN - April shower"
China,1504024777,AUDIO,20230731,2,212333,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1504024777,"SEVENTEEN - Maiochiruhanabira (Fallin' Flower)"
China,1643675850,AUDIO,20230731,2,212310,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1643675850,"SEVENTEEN - Our Dawn Is Hotter Than Day"
China,1681324063,AUDIO,20230731,2,209800,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1681324063,"SEVENTEEN - I Don't Understand But I Luv U"
China,1239346065,AUDIO,20230731,2,203427,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1239346065,"SEVENTEEN - Don't Wanna Cry"
China,1551735838,AUDIO,20230731,2,201773,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1551735838,"SEVENTEEN - Left & Right"
China,1625319407,AUDIO,20230731,2,197587,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1625319407,"SEVENTEEN - HOT"
China,1643675842,AUDIO,20230731,3,195005,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1643675842,"SEVENTEEN - Oh My!"
China,1130828898,AUDIO,20230731,2,192093,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1130828898,"SEVENTEEN - VERY NICE"
China,1551735845,AUDIO,20230731,"3, 4",185253,NATURAL_END_OF_TRACK,IPHONE,1,1,false,1551735845,"SEVENTEEN - My My"
China,1589497195,AUDIO,20230731,2,180360,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1589497195,"SEVENTEEN - Rock with you"
China,1618314654,AUDIO,20230731,2,176547,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1618314654,"SEVENTEEN - Darl+Ing"
China,1551739815,AUDIO,20230731,4,175827,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1551739815,"SEVENTEEN - Snap Shoot"
China,1681324059,AUDIO,20230731,3,158213,NATURAL_END_OF_TRACK,IPHONE,1,2,false,1681324059,"SEVENTEEN - Fire"
China,1571363622,AUDIO,20230731,2,84529,TRACK_SKIPPED_FORWARDS,IPHONE,1,1,false,1571363622,"SEVENTEEN - Ready to love"
China,1589497192,AUDIO,20230731,3,69943,TRACK_SKIPPED_FORWARDS,IPHONE,1,1,false,1589497192,"SEVENTEEN - To you"
China,999645578,AUDIO,20230731,4,69437,PLAYBACK_MANUALLY_PAUSED,IPHONE,1,0,false,999645578,"SEVENTEEN - Adore U"
China,1625952267,AUDIO,20230731,3,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1625952267,"SEVENTEEN - HOT"
China,1681324156,AUDIO,20230731,4,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1681324156,"SEVENTEEN - Dust"
China,1344751465,AUDIO,20230731,3,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1344751465,"SEVENTEEN - Thanks"
China,1632682451,AUDIO,20230731,3,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1632682451,"SEVENTEEN - Fallin' Flower (Korean Ver.)"
China,1551739591,AUDIO,20230731,"2, 4",0,TRACK_SKIPPED_FORWARDS,IPHONE,0,2,false,1551739591,"SEVENTEEN - Fear"
China,1632682448,AUDIO,20230731,2,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1632682448,"SEVENTEEN - _WORLD"
China,1589497205,AUDIO,20230731,4,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1589497205,"SEVENTEEN - Imperfect love"
China,1632682444,AUDIO,20230731,3,0,TRACK_SKIPPED_BACKWARDS,IPHONE,0,1,false,1632682444,"SEVENTEEN - Circles"
China,1308176967,AUDIO,20230731,2,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1308176967,"SEVENTEEN - Clap"
China,1551735997,AUDIO,20230802,"1, 2, 3, 4",3163342,PLAYBACK_MANUALLY_PAUSED,IPHONE,16,1,false,1551735997,"SEVENTEEN - Kidult"
China,1504024777,AUDIO,20230802,"1, 2, 3",636999,NATURAL_END_OF_TRACK,IPHONE,3,0,false,1504024777,"SEVENTEEN - Maiochiruhanabira (Fallin' Flower)"
China,1681324063,AUDIO,20230802,"1, 3",419600,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,2,2,false,1681324063,"SEVENTEEN - I Don't Understand But I Luv U"
China,1632682789,AUDIO,20230802,"1, 3",249199,TRACK_SKIPPED_BACKWARDS,IPHONE,2,1,false,1632682789,"SEVENTEEN - DON QUIXOTE"
China,1632682444,AUDIO,20230802,1,239613,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1632682444,"SEVENTEEN - Circles"
China,1589497192,AUDIO,20230802,1,225573,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1589497192,"SEVENTEEN - To you"
China,1344751465,AUDIO,20230802,2,213072,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1344751465,"SEVENTEEN - Thanks"
China,1551739806,AUDIO,20230802,2,213000,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1551739806,"SEVENTEEN - 247"
China,1681324159,AUDIO,20230802,1,212787,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1681324159,"SEVENTEEN - April shower"
China,1632682451,AUDIO,20230802,1,210093,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1632682451,"SEVENTEEN - Fallin' Flower (Korean Ver.)"
China,1589497205,AUDIO,20230802,2,204720,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1589497205,"SEVENTEEN - Imperfect love"
China,1551732092,AUDIO,20230802,2,203493,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1551732092,"SEVENTEEN - HIT"
China,1239346065,AUDIO,20230802,1,203427,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1239346065,"SEVENTEEN - Don't Wanna Cry"
China,1551735838,AUDIO,20230802,1,201773,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1551735838,"SEVENTEEN - Left & Right"
China,1625952267,AUDIO,20230802,1,197587,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1625952267,"SEVENTEEN - HOT"
China,1625319407,AUDIO,20230802,1,197587,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1625319407,"SEVENTEEN - HOT"
China,1681324047,AUDIO,20230802,0,197336,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1681324047,"SEVENTEEN - Super"
China,1571363622,AUDIO,20230802,1,186760,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1571363622,"SEVENTEEN - Ready to love"
China,999645578,AUDIO,20230802,2,186650,NATURAL_END_OF_TRACK,IPHONE,1,0,false,999645578,"SEVENTEEN - Adore U"
China,1551735845,AUDIO,20230802,2,185253,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1551735845,"SEVENTEEN - My My"
China,1632682452,AUDIO,20230802,1,181467,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1632682452,"SEVENTEEN - CHEERS"
China,1589497195,AUDIO,20230802,1,180360,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1589497195,"SEVENTEEN - Rock with you"
China,1618314654,AUDIO,20230802,1,176547,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1618314654,"SEVENTEEN - Darl+Ing"
China,1551739815,AUDIO,20230802,2,175827,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1551739815,"SEVENTEEN - Snap Shoot"
China,1551739591,AUDIO,20230802,2,175213,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1551739591,"SEVENTEEN - Fear"
China,1589497198,AUDIO,20230802,2,169560,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1589497198,"SEVENTEEN - Crush"
China,1308176967,AUDIO,20230802,1,167797,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1308176967,"SEVENTEEN - Clap"
China,1681324156,AUDIO,20230802,2,165320,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1681324156,"SEVENTEEN - Dust"
China,1681324059,AUDIO,20230802,1,158213,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1681324059,"SEVENTEEN - Fire"
China,1632682448,AUDIO,20230802,0,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1632682448,"SEVENTEEN - _WORLD"
China,1130828898,AUDIO,20230802,1,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1130828898,"SEVENTEEN - VERY NICE"
China,1681324043,AUDIO,20230802,0,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1681324043,"SEVENTEEN - F*ck My Life"
China,1681324063,AUDIO,20230803,"7, 9, 10",629400,NATURAL_END_OF_TRACK,IPHONE,3,1,false,1681324063,"SEVENTEEN - I Don't Understand But I Luv U"
China,1551735997,AUDIO,20230803,"7, 9, 10",578679,NATURAL_END_OF_TRACK,IPHONE,3,0,false,1551735997,"SEVENTEEN - Kidult"
China,1632682789,AUDIO,20230803,"7, 9, 10",458502,PLAYBACK_SUSPENDED,IPHONE,3,1,false,1632682789,"SEVENTEEN - DON QUIXOTE"
China,1632682444,AUDIO,20230803,7,239613,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1632682444,"SEVENTEEN - Circles"
China,1632682803,AUDIO,20230803,8,233360,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1632682803,"SEVENTEEN - Shadow"
China,1182849886,AUDIO,20230803,9,232395,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1182849886,"SEVENTEEN - Smile Flower"
China,1589497192,AUDIO,20230803,7,225573,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1589497192,"SEVENTEEN - To you"
China,1182849881,AUDIO,20230803,8,225302,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1182849881,"SEVENTEEN - Highlight"
China,1308176971,AUDIO,20230803,9,219029,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1308176971,"SEVENTEEN - Pinwheel"
China,1182849729,AUDIO,20230803,9,217452,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1182849729,"SEVENTEEN - Beautiful"
China,1344751465,AUDIO,20230803,8,213072,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1344751465,"SEVENTEEN - Thanks"
China,1681324159,AUDIO,20230803,7,212787,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1681324159,"SEVENTEEN - April shower"
China,1504024777,AUDIO,20230803,7,212333,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1504024777,"SEVENTEEN - Maiochiruhanabira (Fallin' Flower)"
China,1589497423,AUDIO,20230803,9,210680,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1589497423,"SEVENTEEN - I can't run away"
China,1632682451,AUDIO,20230803,8,210093,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1632682451,"SEVENTEEN - Fallin' Flower (Korean Ver.)"
China,1107471499,AUDIO,20230803,8,207300,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1107471499,"SEVENTEEN - Pretty U"
China,1308177073,AUDIO,20230803,9,207053,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1308177073,"SEVENTEEN - Campfire"
China,1182849730,AUDIO,20230803,8,206227,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1182849730,"SEVENTEEN - BOOMBOOM"
China,1130828899,AUDIO,20230803,9,203625,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1130828899,"SEVENTEEN - Healing"
China,1551732092,AUDIO,20230803,8,203493,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1551732092,"SEVENTEEN - HIT"
China,1239346065,AUDIO,20230803,7,203427,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1239346065,"SEVENTEEN - Don't Wanna Cry"
China,1551735838,AUDIO,20230803,7,201773,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1551735838,"SEVENTEEN - Left & Right"
China,1504623176,AUDIO,20230803,8,199867,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1504623176,"SEVENTEEN - Call Call Call!"
China,1625952267,AUDIO,20230803,7,197587,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1625952267,"SEVENTEEN - HOT"
China,1625319407,AUDIO,20230803,7,197587,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1625319407,"SEVENTEEN - HOT"
China,1632682792,AUDIO,20230803,9,196187,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1632682792,"SEVENTEEN - March"
China,1344751466,AUDIO,20230803,9,194098,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1344751466,"SEVENTEEN - Run to You"
China,1130828898,AUDIO,20230803,7,192093,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1130828898,"SEVENTEEN - VERY NICE"
China,1551739812,AUDIO,20230803,8,187747,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1551739812,"SEVENTEEN - Back It Up"
China,1571363622,AUDIO,20230803,7,186760,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1571363622,"SEVENTEEN - Ready to love"
China,999645578,AUDIO,20230803,8,186650,NATURAL_END_OF_TRACK,IPHONE,1,0,false,999645578,"SEVENTEEN - Adore U"
China,1652038166,AUDIO,20230803,9,186067,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1652038166,"SEVENTEEN - DREAM"
China,1551735845,AUDIO,20230803,8,185253,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1551735845,"SEVENTEEN - My My"
China,1561085422,AUDIO,20230803,9,184427,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1561085422,"SEVENTEEN - HOME;RUN (Japanese Version)"
China,1632682452,AUDIO,20230803,"7, 9",181467,TRACK_SKIPPED_BACKWARDS,IPHONE,1,1,false,1632682452,"SEVENTEEN - CHEERS"
China,1589497195,AUDIO,20230803,7,180360,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1589497195,"SEVENTEEN - Rock with you"
China,1589497202,AUDIO,20230803,9,178640,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1589497202,"SEVENTEEN - PANG!"
China,1632682680,AUDIO,20230803,9,176560,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1632682680,"SEVENTEEN - Darl+ing"
China,1618314654,AUDIO,20230803,7,176547,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1618314654,"SEVENTEEN - Darl+Ing"
China,1551739815,AUDIO,20230803,8,175827,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1551739815,"SEVENTEEN - Snap Shoot"
China,1239346071,AUDIO,20230803,9,169153,TRACK_SKIPPED_FORWARDS,IPHONE,1,1,false,1239346071,"SEVENTEEN - If I"
China,1308176967,AUDIO,20230803,7,167797,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1308176967,"SEVENTEEN - Clap"
China,1681324156,AUDIO,20230803,8,165320,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1681324156,"SEVENTEEN - Dust"
China,1681324059,AUDIO,20230803,7,158213,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1681324059,"SEVENTEEN - Fire"
China,1551739806,AUDIO,20230803,8,146343,TRACK_SKIPPED_FORWARDS,IPHONE,1,1,false,1551739806,"SEVENTEEN - 247"
China,1588814210,AUDIO,20230803,4,66552,PLAYBACK_MANUALLY_PAUSED,IPHONE,1,0,false,1588814210,"Justin Bieber - As Long As You Love Me (feat. Big Sean)"
China,1551739591,AUDIO,20230803,8,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1551739591,"SEVENTEEN - Fear"
China,1589497205,AUDIO,20230803,8,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1589497205,"SEVENTEEN - Imperfect love"
China,1551735997,AUDIO,20230805,"11, 12, 13",4043264,"MANUALLY_SELECTED_PLAYBACK_OF_A_DIFF_ITEM",IPHONE,21,2,false,1551735997,"SEVENTEEN - Kidult"
China,1632682444,AUDIO,20230805,13,239613,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1632682444,"SEVENTEEN - Circles"
China,1344751465,AUDIO,20230805,13,213072,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1344751465,"SEVENTEEN - Thanks"
China,1551739806,AUDIO,20230805,13,213000,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1551739806,"SEVENTEEN - 247"
China,1681324159,AUDIO,20230805,13,212787,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1681324159,"SEVENTEEN - April shower"
China,1632682803,AUDIO,20230805,14,212653,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1632682803,"SEVENTEEN - Shadow"
China,1504024777,AUDIO,20230805,10,212333,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1504024777,"SEVENTEEN - Maiochiruhanabira (Fallin' Flower)"
China,1539736424,AUDIO,20230805,13,212309,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1539736424,"SEVENTEEN - Our Dawn Is Hotter Than Day"
China,1632682451,AUDIO,20230805,13,210093,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1632682451,"SEVENTEEN - Fallin' Flower (Korean Ver.)"
China,1107471499,AUDIO,20230805,14,207300,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1107471499,"SEVENTEEN - Pretty U"
China,1182849730,AUDIO,20230805,14,206227,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1182849730,"SEVENTEEN - BOOMBOOM"
China,1551732092,AUDIO,20230805,13,203493,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1551732092,"SEVENTEEN - HIT"
China,1504623176,AUDIO,20230805,14,199867,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1504623176,"SEVENTEEN - Call Call Call!"
China,1625952267,AUDIO,20230805,13,197587,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1625952267,"SEVENTEEN - HOT"
China,1539735974,AUDIO,20230805,14,195004,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1539735974,"SEVENTEEN - Oh My!"
China,1571363625,AUDIO,20230805,14,189680,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1571363625,"SEVENTEEN - GAM3 BO1"
China,1551735845,AUDIO,20230805,13,185253,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1551735845,"SEVENTEEN - My My"
China,1561085422,AUDIO,20230805,14,184427,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1561085422,"SEVENTEEN - HOME;RUN (Japanese Version)"
China,1632682452,AUDIO,20230805,13,181467,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1632682452,"SEVENTEEN - CHEERS"
China,1571363623,AUDIO,20230805,14,176933,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1571363623,"SEVENTEEN - Anyone"
China,1551739815,AUDIO,20230805,13,175827,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1551739815,"SEVENTEEN - Snap Shoot"
China,1632682789,AUDIO,20230805,13,172360,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1632682789,"SEVENTEEN - DON QUIXOTE"
China,1589497198,AUDIO,20230805,13,169560,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1589497198,"SEVENTEEN - Crush"
China,1681324156,AUDIO,20230805,13,165320,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1681324156,"SEVENTEEN - Dust"
China,1681324059,AUDIO,20230805,13,158213,NATURAL_END_OF_TRACK,IPHONE,1,0,false,1681324059,"SEVENTEEN - Fire"
China,1038703710,AUDIO,20230805,14,143001,TRACK_SKIPPED_FORWARDS,IPHONE,1,1,false,1038703710,"SEVENTEEN - Mansae"
China,1589497192,AUDIO,20230805,13,52812,TRACK_SKIPPED_FORWARDS,IPHONE,1,1,false,1589497192,"SEVENTEEN - To you"
China,999645578,AUDIO,20230805,13,44374,TRACK_SKIPPED_FORWARDS,IPHONE,1,1,false,999645578,"SEVENTEEN - Adore U"
China,1652038166,AUDIO,20230805,14,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1652038166,"SEVENTEEN - DREAM"
China,1551739591,AUDIO,20230805,13,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1551739591,"SEVENTEEN - Fear"
China,1632682685,AUDIO,20230805,14,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1632682685,"SEVENTEEN - HOT"
China,1551739812,AUDIO,20230805,14,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1551739812,"SEVENTEEN - Back It Up"
China,1571363159,AUDIO,20230805,14,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1571363159,"SEVENTEEN - Heaven's Cloud"
China,1551739588,AUDIO,20230805,14,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1551739588,"SEVENTEEN - HIT"
China,1344751466,AUDIO,20230805,14,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1344751466,"SEVENTEEN - Run to You"
China,1589497426,AUDIO,20230805,14,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1589497426,"SEVENTEEN - 2 MINUS 1 (Bonus Track)"
China,1182849729,AUDIO,20230805,14,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1182849729,"SEVENTEEN - Beautiful"
China,1589497205,AUDIO,20230805,13,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1589497205,"SEVENTEEN - Imperfect love"
China,1632682680,AUDIO,20230805,14,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1632682680,"SEVENTEEN - Darl+ing"
China,1589497202,AUDIO,20230805,14,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1589497202,"SEVENTEEN - PANG!"
China,1308176971,AUDIO,20230805,14,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1308176971,"SEVENTEEN - Pinwheel"
China,1182849881,AUDIO,20230805,14,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1182849881,"SEVENTEEN - Highlight"
China,1182849886,AUDIO,20230805,14,0,TRACK_SKIPPED_FORWARDS,IPHONE,0,1,false,1182849886,"SEVENTEEN - Smile Flower"
